POA_CODE,State,religion,count
3694,VIC,Non/Secular Religious Affiliation,39
3695,VIC,Buddhism,3
3695,VIC,Christianity,301
3695,VIC,Hinduism,0
3695,VIC,Islam,0
3695,VIC,Judaism,0
3695,VIC,Other Religions,0
3695,VIC,Non/Secular Religious Affiliation,138
3697,VIC,Buddhism,5
3697,VIC,Christianity,283
3697,VIC,Hinduism,0
3697,VIC,Islam,0
3697,VIC,Judaism,0
3697,VIC,Other Religions,0
3697,VIC,Non/Secular Religious Affiliation,224
3698,VIC,Buddhism,3
3698,VIC,Christianity,373
3698,VIC,Hinduism,0
3698,VIC,Islam,0
3698,VIC,Judaism,4
3698,VIC,Other Religions,0
3698,VIC,Non/Secular Religious Affiliation,390
3699,VIC,Buddhism,20
3699,VIC,Christianity,403
3699,VIC,Hinduism,0
3699,VIC,Islam,0
3699,VIC,Judaism,0
3699,VIC,Other Religions,8
3699,VIC,Non/Secular Religious Affiliation,516
3700,VIC,Buddhism,0
3700,VIC,Christianity,818
3700,VIC,Hinduism,5
3700,VIC,Islam,5
3700,VIC,Judaism,0
3700,VIC,Other Religions,0
3700,VIC,Non/Secular Religious Affiliation,354
3701,VIC,Buddhism,4
3701,VIC,Christianity,621
3701,VIC,Hinduism,3
3701,VIC,Islam,0
3701,VIC,Judaism,0
3701,VIC,Other Religions,0
3701,VIC,Non/Secular Religious Affiliation,329
3704,VIC,Buddhism,0
3704,VIC,Christianity,10
3704,VIC,Hinduism,0
3704,VIC,Islam,0
3704,VIC,Judaism,0
3704,VIC,Other Religions,0
3704,VIC,Non/Secular Religious Affiliation,8
3705,VIC,Buddhism,3
3705,VIC,Christianity,147
3705,VIC,Hinduism,0
3705,VIC,Islam,0
3705,VIC,Judaism,0
3705,VIC,Other Religions,0
3705,VIC,Non/Secular Religious Affiliation,69
3708,VIC,Buddhism,0
3708,VIC,Christianity,31
3708,VIC,Hinduism,0
3708,VIC,Islam,0
3708,VIC,Judaism,0
3708,VIC,Other Religions,0
3708,VIC,Non/Secular Religious Affiliation,21
3709,VIC,Buddhism,5
3709,VIC,Christianity,178
3709,VIC,Hinduism,0
3709,VIC,Islam,0
3709,VIC,Judaism,0
3709,VIC,Other Religions,0
3709,VIC,Non/Secular Religious Affiliation,84
3711,VIC,Buddhism,11
3711,VIC,Christianity,220
3711,VIC,Hinduism,0
3711,VIC,Islam,0
3711,VIC,Judaism,0
3711,VIC,Other Religions,0
3711,VIC,Non/Secular Religious Affiliation,199
3712,VIC,Buddhism,6
3712,VIC,Christianity,157
3712,VIC,Hinduism,0
3712,VIC,Islam,0
3712,VIC,Judaism,0
3712,VIC,Other Religions,0
3712,VIC,Non/Secular Religious Affiliation,152
3713,VIC,Buddhism,4
3713,VIC,Christianity,470
3713,VIC,Hinduism,4
3713,VIC,Islam,0
3713,VIC,Judaism,0
3713,VIC,Other Religions,0
3713,VIC,Non/Secular Religious Affiliation,376
3714,VIC,Buddhism,16
3714,VIC,Christianity,1808
3714,VIC,Hinduism,0
3714,VIC,Islam,6
3714,VIC,Judaism,0
3714,VIC,Other Religions,9
3714,VIC,Non/Secular Religious Affiliation,1309
3715,VIC,Buddhism,6
3715,VIC,Christianity,143
3715,VIC,Hinduism,0
3715,VIC,Islam,0
3715,VIC,Judaism,0
3715,VIC,Other Religions,0
3715,VIC,Non/Secular Religious Affiliation,118
3717,VIC,Buddhism,32
3717,VIC,Christianity,1391
3717,VIC,Hinduism,0
3717,VIC,Islam,0
3717,VIC,Judaism,3
3717,VIC,Other Religions,9
3717,VIC,Non/Secular Religious Affiliation,960
3718,VIC,Buddhism,0
3718,VIC,Christianity,44
3718,VIC,Hinduism,0
3718,VIC,Islam,0
3718,VIC,Judaism,0
3718,VIC,Other Religions,0
3718,VIC,Non/Secular Religious Affiliation,25
3719,VIC,Buddhism,0
3719,VIC,Christianity,175
3719,VIC,Hinduism,0
3719,VIC,Islam,0
3719,VIC,Judaism,0
3719,VIC,Other Religions,0
3719,VIC,Non/Secular Religious Affiliation,150
3720,VIC,Buddhism,0
3720,VIC,Christianity,284
3720,VIC,Hinduism,0
3720,VIC,Islam,0
3720,VIC,Judaism,0
3720,VIC,Other Religions,0
3720,VIC,Non/Secular Religious Affiliation,191
3722,VIC,Buddhism,33
3722,VIC,Christianity,2741
3722,VIC,Hinduism,6
3722,VIC,Islam,5
3722,VIC,Judaism,5
3722,VIC,Other Religions,22
3722,VIC,Non/Secular Religious Affiliation,1757
3723,VIC,Buddhism,24
3723,VIC,Christianity,1337
3723,VIC,Hinduism,5
3723,VIC,Islam,12
3723,VIC,Judaism,9
3723,VIC,Other Religions,13
3723,VIC,Non/Secular Religious Affiliation,1176
3725,VIC,Buddhism,0
3725,VIC,Christianity,364
3725,VIC,Hinduism,0
3725,VIC,Islam,0
3725,VIC,Judaism,0
3725,VIC,Other Religions,0
3725,VIC,Non/Secular Religious Affiliation,174
3726,VIC,Buddhism,6
3726,VIC,Christianity,229
3726,VIC,Hinduism,0
3726,VIC,Islam,0
3726,VIC,Judaism,5
3726,VIC,Other Religions,0
3726,VIC,Non/Secular Religious Affiliation,104
3727,VIC,Buddhism,0
3727,VIC,Christianity,179
3727,VIC,Hinduism,0
3727,VIC,Islam,0
3727,VIC,Judaism,0
3727,VIC,Other Religions,0
3727,VIC,Non/Secular Religious Affiliation,93
3728,VIC,Buddhism,5
3728,VIC,Christianity,412
3728,VIC,Hinduism,0
3728,VIC,Islam,0
3728,VIC,Judaism,0
3728,VIC,Other Religions,0
3728,VIC,Non/Secular Religious Affiliation,157
3730,VIC,Buddhism,46
3730,VIC,Christianity,5539
3730,VIC,Hinduism,41
3730,VIC,Islam,24
3730,VIC,Judaism,3
3730,VIC,Other Religions,26
3730,VIC,Non/Secular Religious Affiliation,2153
3732,VIC,Buddhism,0
3732,VIC,Christianity,309
3732,VIC,Hinduism,0
3732,VIC,Islam,0
3732,VIC,Judaism,4
3732,VIC,Other Religions,4
3732,VIC,Non/Secular Religious Affiliation,216
3733,VIC,Buddhism,0
3733,VIC,Christianity,105
3733,VIC,Hinduism,0
3733,VIC,Islam,0
3733,VIC,Judaism,0
3733,VIC,Other Religions,5
3733,VIC,Non/Secular Religious Affiliation,82
3735,VIC,Buddhism,0
3735,VIC,Christianity,404
3735,VIC,Hinduism,0
3735,VIC,Islam,0
3735,VIC,Judaism,0
3735,VIC,Other Religions,0
3735,VIC,Non/Secular Religious Affiliation,138
3737,VIC,Buddhism,23
3737,VIC,Christianity,2670
3737,VIC,Hinduism,21
3737,VIC,Islam,3
3737,VIC,Judaism,0
3737,VIC,Other Religions,9
3737,VIC,Non/Secular Religious Affiliation,1141
3738,VIC,Buddhism,0
3738,VIC,Christianity,123
3738,VIC,Hinduism,0
3738,VIC,Islam,0
3738,VIC,Judaism,0
3738,VIC,Other Religions,0
3738,VIC,Non/Secular Religious Affiliation,59
3739,VIC,Buddhism,3
3739,VIC,Christianity,94
3739,VIC,Hinduism,0
3739,VIC,Islam,0
3739,VIC,Judaism,0
3739,VIC,Other Religions,0
3739,VIC,Non/Secular Religious Affiliation,88
3740,VIC,Buddhism,0
3740,VIC,Christianity,471
3740,VIC,Hinduism,0
3740,VIC,Islam,0
3740,VIC,Judaism,0
3740,VIC,Other Religions,3
3740,VIC,Non/Secular Religious Affiliation,463
3741,VIC,Buddhism,20
3741,VIC,Christianity,1374
3741,VIC,Hinduism,12
3741,VIC,Islam,8
3741,VIC,Judaism,3
3741,VIC,Other Religions,17
3741,VIC,Non/Secular Religious Affiliation,1184
3744,VIC,Buddhism,0
3744,VIC,Christianity,146
3744,VIC,Hinduism,0
3744,VIC,Islam,0
3744,VIC,Judaism,0
3744,VIC,Other Religions,0
3744,VIC,Non/Secular Religious Affiliation,252
3746,VIC,Buddhism,5
3746,VIC,Christianity,174
3746,VIC,Hinduism,0
3746,VIC,Islam,0
3746,VIC,Judaism,0
3746,VIC,Other Religions,0
3746,VIC,Non/Secular Religious Affiliation,161
3747,VIC,Buddhism,42
3747,VIC,Christianity,2039
3747,VIC,Hinduism,6
3747,VIC,Islam,5
3747,VIC,Judaism,0
3747,VIC,Other Religions,20
3747,VIC,Non/Secular Religious Affiliation,1870
3749,VIC,Buddhism,18
3749,VIC,Christianity,991
3749,VIC,Hinduism,3
3749,VIC,Islam,0
3749,VIC,Judaism,0
3749,VIC,Other Religions,13
3749,VIC,Non/Secular Religious Affiliation,718
3750,VIC,Buddhism,292
3750,VIC,Christianity,3776
3750,VIC,Hinduism,982
3750,VIC,Islam,1119
3750,VIC,Judaism,0
3750,VIC,Other Religions,1047
3750,VIC,Non/Secular Religious Affiliation,1051
3751,VIC,Buddhism,0
3751,VIC,Christianity,172
3751,VIC,Hinduism,0
3751,VIC,Islam,7
3751,VIC,Judaism,0
3751,VIC,Other Religions,0
3751,VIC,Non/Secular Religious Affiliation,66
3752,VIC,Buddhism,485
3752,VIC,Christianity,14828
3752,VIC,Hinduism,1151
3752,VIC,Islam,862
3752,VIC,Judaism,4
3752,VIC,Other Religions,599
3752,VIC,Non/Secular Religious Affiliation,4716
3753,VIC,Buddhism,26
3753,VIC,Christianity,1231
3753,VIC,Hinduism,35
3753,VIC,Islam,108
3753,VIC,Judaism,0
3753,VIC,Other Religions,44
3753,VIC,Non/Secular Religious Affiliation,668
3754,VIC,Buddhism,697
3754,VIC,Christianity,19715
3754,VIC,Hinduism,1128
3754,VIC,Islam,838
3754,VIC,Judaism,20
3754,VIC,Other Religions,584
3754,VIC,Non/Secular Religious Affiliation,11975
3755,VIC,Buddhism,0
3755,VIC,Christianity,152
3755,VIC,Hinduism,0
3755,VIC,Islam,0
3755,VIC,Judaism,0
3755,VIC,Other Religions,0
3755,VIC,Non/Secular Religious Affiliation,80
3756,VIC,Buddhism,121
3756,VIC,Christianity,6378
3756,VIC,Hinduism,103
3756,VIC,Islam,181
3756,VIC,Judaism,0
3756,VIC,Other Religions,164
3756,VIC,Non/Secular Religious Affiliation,3660
3757,VIC,Buddhism,39
3757,VIC,Christianity,4837
3757,VIC,Hinduism,25
3757,VIC,Islam,24
3757,VIC,Judaism,6
3757,VIC,Other Religions,45
3757,VIC,Non/Secular Religious Affiliation,3116
3758,VIC,Buddhism,8
3758,VIC,Christianity,1242
3758,VIC,Hinduism,0
3758,VIC,Islam,11
3758,VIC,Judaism,4
3758,VIC,Other Religions,6
3758,VIC,Non/Secular Religious Affiliation,743
3759,VIC,Buddhism,9
3759,VIC,Christianity,410
3759,VIC,Hinduism,0
3759,VIC,Islam,0
3759,VIC,Judaism,0
3759,VIC,Other Religions,10
3759,VIC,Non/Secular Religious Affiliation,503
3760,VIC,Buddhism,3
3760,VIC,Christianity,142
3760,VIC,Hinduism,0
3760,VIC,Islam,0
3760,VIC,Judaism,0
3760,VIC,Other Religions,0
3760,VIC,Non/Secular Religious Affiliation,194
3761,VIC,Buddhism,10
3761,VIC,Christianity,409
3761,VIC,Hinduism,0
3761,VIC,Islam,0
3761,VIC,Judaism,0
3761,VIC,Other Religions,3
3761,VIC,Non/Secular Religious Affiliation,664
3762,VIC,Buddhism,0
3762,VIC,Christianity,79
3762,VIC,Hinduism,0
3762,VIC,Islam,0
3762,VIC,Judaism,0
3762,VIC,Other Religions,0
3762,VIC,Non/Secular Religious Affiliation,23
3763,VIC,Buddhism,3
3763,VIC,Christianity,579
3763,VIC,Hinduism,0
3763,VIC,Islam,0
3763,VIC,Judaism,0
3763,VIC,Other Religions,10
3763,VIC,Non/Secular Religious Affiliation,754
3764,VIC,Buddhism,78
3764,VIC,Christianity,5269
3764,VIC,Hinduism,31
3764,VIC,Islam,29
3764,VIC,Judaism,0
3764,VIC,Other Religions,63
3764,VIC,Non/Secular Religious Affiliation,2856
3765,VIC,Buddhism,55
3765,VIC,Christianity,3226
3765,VIC,Hinduism,12
3765,VIC,Islam,18
3765,VIC,Judaism,14
3765,VIC,Other Religions,28
3765,VIC,Non/Secular Religious Affiliation,2748
3766,VIC,Buddhism,23
3766,VIC,Christianity,461
3766,VIC,Hinduism,4
3766,VIC,Islam,0
3766,VIC,Judaism,0
3766,VIC,Other Religions,6
3766,VIC,Non/Secular Religious Affiliation,635
3767,VIC,Buddhism,23
3767,VIC,Christianity,432
3767,VIC,Hinduism,0
3767,VIC,Islam,0
3767,VIC,Judaism,4
3767,VIC,Other Religions,24
3767,VIC,Non/Secular Religious Affiliation,606
3770,VIC,Buddhism,26
3770,VIC,Christianity,1490
3770,VIC,Hinduism,5
3770,VIC,Islam,4
3770,VIC,Judaism,0
3770,VIC,Other Religions,5
3770,VIC,Non/Secular Religious Affiliation,1376
3775,VIC,Buddhism,24
3775,VIC,Christianity,1704
3775,VIC,Hinduism,4
3775,VIC,Islam,3
3775,VIC,Judaism,0
3775,VIC,Other Religions,9
3775,VIC,Non/Secular Religious Affiliation,1715
3777,VIC,Buddhism,117
3777,VIC,Christianity,4547
3777,VIC,Hinduism,4
3777,VIC,Islam,16
3777,VIC,Judaism,6
3777,VIC,Other Religions,68
3777,VIC,Non/Secular Religious Affiliation,4910
3778,VIC,Buddhism,0
3778,VIC,Christianity,83
3778,VIC,Hinduism,0
3778,VIC,Islam,0
3778,VIC,Judaism,0
3778,VIC,Other Religions,0
3778,VIC,Non/Secular Religious Affiliation,92
3779,VIC,Buddhism,6
3779,VIC,Christianity,194
3779,VIC,Hinduism,0
3779,VIC,Islam,0
3779,VIC,Judaism,0
3779,VIC,Other Religions,3
3779,VIC,Non/Secular Religious Affiliation,151
3781,VIC,Buddhism,42
3781,VIC,Christianity,1705
3781,VIC,Hinduism,0
3781,VIC,Islam,6
3781,VIC,Judaism,3
3781,VIC,Other Religions,13
3781,VIC,Non/Secular Religious Affiliation,2172
3782,VIC,Buddhism,81
3782,VIC,Christianity,3186
3782,VIC,Hinduism,8
3782,VIC,Islam,18
3782,VIC,Judaism,16
3782,VIC,Other Religions,47
3782,VIC,Non/Secular Religious Affiliation,3732
3783,VIC,Buddhism,25
3783,VIC,Christianity,1030
3783,VIC,Hinduism,0
3783,VIC,Islam,0
3783,VIC,Judaism,3
3783,VIC,Other Religions,14
3783,VIC,Non/Secular Religious Affiliation,1051
3785,VIC,Buddhism,0
3785,VIC,Christianity,9
3785,VIC,Hinduism,0
3785,VIC,Islam,0
3785,VIC,Judaism,0
3785,VIC,Other Religions,0
3785,VIC,Non/Secular Religious Affiliation,39
3786,VIC,Buddhism,15
3786,VIC,Christianity,520
3786,VIC,Hinduism,4
3786,VIC,Islam,0
3786,VIC,Judaism,14
3786,VIC,Other Religions,5
3786,VIC,Non/Secular Religious Affiliation,768
3787,VIC,Buddhism,21
3787,VIC,Christianity,339
3787,VIC,Hinduism,0
3787,VIC,Islam,4
3787,VIC,Judaism,8
3787,VIC,Other Religions,3
3787,VIC,Non/Secular Religious Affiliation,563
3788,VIC,Buddhism,33
3788,VIC,Christianity,636
3788,VIC,Hinduism,0
3788,VIC,Islam,0
3788,VIC,Judaism,7
3788,VIC,Other Religions,6
3788,VIC,Non/Secular Religious Affiliation,902
3789,VIC,Buddhism,3
3789,VIC,Christianity,100
3789,VIC,Hinduism,0
3789,VIC,Islam,0
3789,VIC,Judaism,0
3789,VIC,Other Religions,0
3789,VIC,Non/Secular Religious Affiliation,141
3791,VIC,Buddhism,19
3791,VIC,Christianity,527
3791,VIC,Hinduism,4
3791,VIC,Islam,4
3791,VIC,Judaism,4
3791,VIC,Other Religions,17
3791,VIC,Non/Secular Religious Affiliation,722
3792,VIC,Buddhism,11
3792,VIC,Christianity,400
3792,VIC,Hinduism,4
3792,VIC,Islam,3
3792,VIC,Judaism,0
3792,VIC,Other Religions,8
3792,VIC,Non/Secular Religious Affiliation,539
3793,VIC,Buddhism,43
3793,VIC,Christianity,1514
3793,VIC,Hinduism,3
3793,VIC,Islam,7
3793,VIC,Judaism,3
3793,VIC,Other Religions,21
3793,VIC,Non/Secular Religious Affiliation,1663
3795,VIC,Buddhism,9
3795,VIC,Christianity,641
3795,VIC,Hinduism,0
3795,VIC,Islam,0
3795,VIC,Judaism,0
3795,VIC,Other Religions,12
3795,VIC,Non/Secular Religious Affiliation,445
3796,VIC,Buddhism,88
3796,VIC,Christianity,4480
3796,VIC,Hinduism,14
3796,VIC,Islam,0
3796,VIC,Judaism,0
3796,VIC,Other Religions,42
3796,VIC,Non/Secular Religious Affiliation,4265
3797,VIC,Buddhism,35
3797,VIC,Christianity,1453
3797,VIC,Hinduism,3
3797,VIC,Islam,0
3797,VIC,Judaism,0
3797,VIC,Other Religions,25
3797,VIC,Non/Secular Religious Affiliation,1571
3799,VIC,Buddhism,95
3799,VIC,Christianity,2123
3799,VIC,Hinduism,19
3799,VIC,Islam,11
3799,VIC,Judaism,8
3799,VIC,Other Religions,54
3799,VIC,Non/Secular Religious Affiliation,2792
3800,VIC,Buddhism,183
3800,VIC,Christianity,481
3800,VIC,Hinduism,118
3800,VIC,Islam,87
3800,VIC,Judaism,5
3800,VIC,Other Religions,22
3800,VIC,Non/Secular Religious Affiliation,1069
3802,VIC,Buddhism,1327
3802,VIC,Christianity,12938
3802,VIC,Hinduism,860
3802,VIC,Islam,2373
3802,VIC,Judaism,22
3802,VIC,Other Religions,332
3802,VIC,Non/Secular Religious Affiliation,4513
3803,VIC,Buddhism,597
3803,VIC,Christianity,4815
3803,VIC,Hinduism,418
3803,VIC,Islam,2166
3803,VIC,Judaism,5
3803,VIC,Other Religions,261
3803,VIC,Non/Secular Religious Affiliation,1706
3804,VIC,Buddhism,130
3804,VIC,Christianity,4747
3804,VIC,Hinduism,84
3804,VIC,Islam,495
3804,VIC,Judaism,6
3804,VIC,Other Religions,128
3804,VIC,Non/Secular Religious Affiliation,1851
3805,VIC,Buddhism,2367
3805,VIC,Christianity,28335
3805,VIC,Hinduism,1840
3805,VIC,Islam,5035
3805,VIC,Judaism,38
3805,VIC,Other Religions,1217
3805,VIC,Non/Secular Religious Affiliation,14005
3806,VIC,Buddhism,1694
3806,VIC,Christianity,25839
3806,VIC,Hinduism,1401
3806,VIC,Islam,1236
3806,VIC,Judaism,33
3806,VIC,Other Religions,488
3806,VIC,Non/Secular Religious Affiliation,14437
3807,VIC,Buddhism,62
3807,VIC,Christianity,4011
3807,VIC,Hinduism,39
3807,VIC,Islam,34
3807,VIC,Judaism,9
3807,VIC,Other Religions,27
3807,VIC,Non/Secular Religious Affiliation,2450
3808,VIC,Buddhism,18
3808,VIC,Christianity,1495
3808,VIC,Hinduism,0
3808,VIC,Islam,11
3808,VIC,Judaism,11
3808,VIC,Other Religions,5
3808,VIC,Non/Secular Religious Affiliation,1191
3809,VIC,Buddhism,214
3809,VIC,Christianity,3600
3809,VIC,Hinduism,257
3809,VIC,Islam,145
3809,VIC,Judaism,3
3809,VIC,Other Religions,132
3809,VIC,Non/Secular Religious Affiliation,2403
3810,VIC,Buddhism,876
3810,VIC,Christianity,23651
3810,VIC,Hinduism,818
3810,VIC,Islam,711
3810,VIC,Judaism,36
3810,VIC,Other Religions,816
3810,VIC,Non/Secular Religious Affiliation,16901
3812,VIC,Buddhism,15
3812,VIC,Christianity,1322
3812,VIC,Hinduism,0
3812,VIC,Islam,0
3812,VIC,Judaism,0
3812,VIC,Other Religions,10
3812,VIC,Non/Secular Religious Affiliation,764
3813,VIC,Buddhism,0
3813,VIC,Christianity,489
3813,VIC,Hinduism,0
3813,VIC,Islam,0
3813,VIC,Judaism,0
3813,VIC,Other Religions,0
3813,VIC,Non/Secular Religious Affiliation,279
3814,VIC,Buddhism,21
3814,VIC,Christianity,1258
3814,VIC,Hinduism,0
3814,VIC,Islam,0
3814,VIC,Judaism,0
3814,VIC,Other Religions,3
3814,VIC,Non/Secular Religious Affiliation,773
3815,VIC,Buddhism,10
3815,VIC,Christianity,1723
3815,VIC,Hinduism,0
3815,VIC,Islam,4
3815,VIC,Judaism,0
3815,VIC,Other Religions,4
3815,VIC,Non/Secular Religious Affiliation,1018
3816,VIC,Buddhism,12
3816,VIC,Christianity,1484
3816,VIC,Hinduism,8
3816,VIC,Islam,3
3816,VIC,Judaism,0
3816,VIC,Other Religions,9
3816,VIC,Non/Secular Religious Affiliation,970
3818,VIC,Buddhism,66
3818,VIC,Christianity,7616
3818,VIC,Hinduism,24
3818,VIC,Islam,16
3818,VIC,Judaism,5
3818,VIC,Other Religions,53
3818,VIC,Non/Secular Religious Affiliation,4989
3820,VIC,Buddhism,146
3820,VIC,Christianity,8724
3820,VIC,Hinduism,66
3820,VIC,Islam,48
3820,VIC,Judaism,0
3820,VIC,Other Religions,83
3820,VIC,Non/Secular Religious Affiliation,5438
3821,VIC,Buddhism,12
3821,VIC,Christianity,1507
3821,VIC,Hinduism,0
3821,VIC,Islam,0
3821,VIC,Judaism,0
3821,VIC,Other Religions,4
3821,VIC,Non/Secular Religious Affiliation,1141
3822,VIC,Buddhism,4
3822,VIC,Christianity,495
3822,VIC,Hinduism,0
3822,VIC,Islam,0
3822,VIC,Judaism,0
3822,VIC,Other Religions,8
3822,VIC,Non/Secular Religious Affiliation,394
3823,VIC,Buddhism,11
3823,VIC,Christianity,971
3823,VIC,Hinduism,5
3823,VIC,Islam,0
3823,VIC,Judaism,0
3823,VIC,Other Religions,0
3823,VIC,Non/Secular Religious Affiliation,655
3824,VIC,Buddhism,21
3824,VIC,Christianity,2605
3824,VIC,Hinduism,8
3824,VIC,Islam,12
3824,VIC,Judaism,0
3824,VIC,Other Religions,26
3824,VIC,Non/Secular Religious Affiliation,1779
3825,VIC,Buddhism,157
3825,VIC,Christianity,10672
3825,VIC,Hinduism,16
3825,VIC,Islam,49
3825,VIC,Judaism,3
3825,VIC,Other Religions,91
3825,VIC,Non/Secular Religious Affiliation,7209
3831,VIC,Buddhism,12
3831,VIC,Christianity,846
3831,VIC,Hinduism,0
3831,VIC,Islam,0
3831,VIC,Judaism,5
3831,VIC,Other Religions,3
3831,VIC,Non/Secular Religious Affiliation,619
3832,VIC,Buddhism,0
3832,VIC,Christianity,109
3832,VIC,Hinduism,0
3832,VIC,Islam,0
3832,VIC,Judaism,0
3832,VIC,Other Religions,0
3832,VIC,Non/Secular Religious Affiliation,72
3833,VIC,Buddhism,0
3833,VIC,Christianity,128
3833,VIC,Hinduism,0
3833,VIC,Islam,0
3833,VIC,Judaism,0
3833,VIC,Other Religions,0
3833,VIC,Non/Secular Religious Affiliation,132
3835,VIC,Buddhism,4
3835,VIC,Christianity,285
3835,VIC,Hinduism,0
3835,VIC,Islam,0
3835,VIC,Judaism,0
3835,VIC,Other Religions,0
3835,VIC,Non/Secular Religious Affiliation,149
3840,VIC,Buddhism,123
3840,VIC,Christianity,8525
3840,VIC,Hinduism,38
3840,VIC,Islam,110
3840,VIC,Judaism,4
3840,VIC,Other Religions,69
3840,VIC,Non/Secular Religious Affiliation,5719
3842,VIC,Buddhism,38
3842,VIC,Christianity,2098
3842,VIC,Hinduism,11
3842,VIC,Islam,52
3842,VIC,Judaism,0
3842,VIC,Other Religions,24
3842,VIC,Non/Secular Religious Affiliation,1908
3844,VIC,Buddhism,243
3844,VIC,Christianity,15127
3844,VIC,Hinduism,190
3844,VIC,Islam,110
3844,VIC,Judaism,11
3844,VIC,Other Religions,84
3844,VIC,Non/Secular Religious Affiliation,10165
3847,VIC,Buddhism,13
3847,VIC,Christianity,1155
3847,VIC,Hinduism,0
3847,VIC,Islam,0
3847,VIC,Judaism,4
3847,VIC,Other Religions,11
3847,VIC,Non/Secular Religious Affiliation,776
3850,VIC,Buddhism,152
3850,VIC,Christianity,7882
3850,VIC,Hinduism,109
3850,VIC,Islam,73
3850,VIC,Judaism,7
3850,VIC,Other Religions,82
3850,VIC,Non/Secular Religious Affiliation,4970
3851,VIC,Buddhism,25
3851,VIC,Christianity,2687
3851,VIC,Hinduism,0
3851,VIC,Islam,7
3851,VIC,Judaism,0
3851,VIC,Other Religions,6
3851,VIC,Non/Secular Religious Affiliation,1511
3852,VIC,Buddhism,0
3852,VIC,Christianity,28
3852,VIC,Hinduism,0
3852,VIC,Islam,0
3852,VIC,Judaism,0
3852,VIC,Other Religions,0
3852,VIC,Non/Secular Religious Affiliation,49
3854,VIC,Buddhism,7
3854,VIC,Christianity,814
3854,VIC,Hinduism,0
3854,VIC,Islam,0
3854,VIC,Judaism,0
3854,VIC,Other Religions,6
3854,VIC,Non/Secular Religious Affiliation,493
3856,VIC,Buddhism,3
3856,VIC,Christianity,501
3856,VIC,Hinduism,0
3856,VIC,Islam,0
3856,VIC,Judaism,0
3856,VIC,Other Religions,3
3856,VIC,Non/Secular Religious Affiliation,409
3857,VIC,Buddhism,0
3857,VIC,Christianity,212
3857,VIC,Hinduism,0
3857,VIC,Islam,0
3857,VIC,Judaism,0
3857,VIC,Other Religions,0
3857,VIC,Non/Secular Religious Affiliation,117
3858,VIC,Buddhism,16
3858,VIC,Christianity,1585
3858,VIC,Hinduism,8
3858,VIC,Islam,0
3858,VIC,Judaism,0
3858,VIC,Other Religions,19
3858,VIC,Non/Secular Religious Affiliation,1096
3859,VIC,Buddhism,0
3859,VIC,Christianity,476
3859,VIC,Hinduism,0
3859,VIC,Islam,0
3859,VIC,Judaism,0
3859,VIC,Other Religions,0
3859,VIC,Non/Secular Religious Affiliation,286
3860,VIC,Buddhism,43
3860,VIC,Christianity,3928
3860,VIC,Hinduism,12
3860,VIC,Islam,6
3860,VIC,Judaism,0
3860,VIC,Other Religions,26
3860,VIC,Non/Secular Religious Affiliation,2461
3862,VIC,Buddhism,13
3862,VIC,Christianity,1731
3862,VIC,Hinduism,3
3862,VIC,Islam,0
3862,VIC,Judaism,0
3862,VIC,Other Religions,10
3862,VIC,Non/Secular Religious Affiliation,1083
3864,VIC,Buddhism,0
3864,VIC,Christianity,129
3864,VIC,Hinduism,0
3864,VIC,Islam,0
